TITLE,LIKES,SHARES
"The Ministry of Environment – in cooperation with the Kampong Chhnang Provincial Administration – planted 24,000 mixed trees to rehabilitate the flooded forests of Zone 3 of the Tonle Sap Lake area.",14,0
"Trading companies in the agricultural, fishery and animal production sectors are being urged by the overseeing ministry to apply for licences, permits and certificates in electronic form to fulfil trade regulatory requirements as part of the Cambodian National Single Window (NSW) system.",3,1
"Foreign direct investment (FDI) inflows in Cambodia between mid-1994 and end-2021 amounted to 168.8 trillion riel ($41.0 billion), rising by 11.2 per cent from the end of 2020, with the Greater China area remaining the Kingdom’s top source market",17,3
"Chevron (Cambodia) Ltd, the local manager of the Caltex petroleum brand, on April 26 launched the Kingdom’s first publicly-available electric vehicle (EV) charging point, along with the southern Phnom Penh filling station where it is located.",41,2
"The Japan-Cambodia Association (JCA) has facilitated discussions between 24 Japanese companies, ACLEDA Bank Plc and the Japan Alumni Association of Cambodia on potential investment opportunities in the Kingdom.",21,4
"“This partnership will contribute to the modernisation of technical skills and innovation in modern technical demining work, which will provide greater security for deminers and render them more efficient in liberating the land to the people,” he said.",3,0
The Ministry of Health urged public and private institutions throughout the country to establish facilities for breastfeeding mothers and child nurseries so that they can continue breastfeeding when returning to work.,12,0
‘Reasonable’ tolls requested for use of capital-S’ville expressway,40,4
PM Hun Sen also revealed that the government is considering provision of a fifth dose to frontline workers and officials to increase their protection against the virus.,24,0
"Minister of Education, Youth and Sport Hang Chuon Naron stated that during the past five years of education reform, the ministry has established two models: New Generation Schools (NGS) and the introduction of an effective school-based management system.",16,0
"The offspring of Indonesia’s infamous Krakatoa volcano erupted on Sunday, spewing a towering volcanic ash cloud some 3,000m into the sky.",11,1
"Mondulkiri plans wildlife breeding station, zoo",2,0
"Shanghai reported 39 Covid deaths Sunday, its highest daily toll despite weeks of lockdowns, while China’s capital Beijing warned of a “grim” situation with rising infections.",1,0
The Ministry of Labour and Vocational Training has agreed to continue its cooperation with the International Organisation for Migration (IOM) after their “poverty reduction though safe migration” project was deemed successful.,2,0
Police in Banteay Meanchey province have arrested nearly 100 Cambodians who were attempting to cross the border illegally to seek work in Thailand.,5,0
A female Irrawaddy baby dolphin was found dead by the river guards of the Anlong Kampi Irrawaddy dolphin conservation area on April 24 in Sambok commune of Kratie province’s Chitr Borei district.,50,3
"The Anti-Corruption Unit (ACU) has signed memorandums of understanding (MoU) with more than 100 private companies, with the latest private sector entity to join the anti-corruption effort being JT International (Cambodia) Co Ltd (JTI Cambodia).",7,0
The National Election Committee (NEC) instructed the municipal and provincial election commissions to request cooperation from the provincial board of governors to hold joint weekly meetings in-person or online.,2,0
Kiri Vong district authorities in Takeo province are investigating an incident involving the “use of a weapon to make death threats” by the deputy chief of the provincial police’s minor crime bureau.,23,2
"A chroinc shortage of teachers at Koh Thmey Primary School, in Kampong Cham province’s Koh Sotin district, has led parents and guardians of students to express concern about the quality of their children’s education.",4,0
The Indonesian government has announced a ban on the export of cooking oil and cooking oil ingredients starting April 28 to ensure adequate supplies of the staple product at home.,7,2
"Myanmar's current leader has called for face-to-face peace talks with the country's established ethnic rebel groups, as the military struggles to crush newer militias that have sprung up to fight the ruling council.",6,1
"Prime Minister Hun Sen announced that despite the difficulties caused by the spread of Covid-19, the fight against malaria had continued efficiently and made a significant contribution to the achievement of Cambodia’s sustainable development goals 2016-2030.",16,0
Cambodia and China are looking into the logistics of creating a connection between the Bassac River and the sea in Kep province to provide a viable alternative for waterway passenger and freight traffic to enter the Kingdom without passing through Vietnam,125,35
The Phnom Penh Municipal Forestry Administration has taken legal action against bush meat traders after cooperating with military officers to crack down on a stall in Dangkor commune and district.,3,1
